subject,age,stimulus,trial,race,gun,rt,correct,rate
27,22,w94,82,0,0,586,1,1.7064846416382253
27,22,w02,83,0,0,604,1,1.6556291390728477
27,22,b99,84,1,0,583,1,1.7152658662092624
27,22,b09,85,1,1,713,1,1.402524544179523
27,22,w96,86,0,0,792,1,1.2626262626262625
27,22,w14,87,0,0,629,1,1.589825119236884
27,22,w92,88,0,1,790,1,1.2658227848101267
27,22,w13,89,0,0,548,1,1.8248175182481752
27,22,b95,90,1,1,597,1,1.6750418760469012
27,22,w07,91,0,0,566,1,1.7667844522968197
27,22,b99,92,1,1,483,1,2.070393374741201
27,22,w96,93,0,1,506,1,1.976284584980237
27,22,w04,94,0,1,578,1,1.7301038062283738
27,22,w91,95,0,0,519,1,1.9267822736030829
27,22,w97,96,0,0,636,1,1.5723270440251573
27,22,w15,97,0,0,480,1,2.0833333333333335
27,22,b03,98,1,0,702,1,1.4245014245014245
27,22,b01,100,1,0,635,1,1.5748031496062993
27,22,b95,101,1,0,524,1,1.9083969465648856
27,22,b90,102,1,0,625,1,1.6
27,22,b94,103,1,1,502,1,1.9920318725099602
27,22,b90,104,1,1,586,1,1.7064846416382253
27,22,w08,105,0,0,789,1,1.267427122940431
27,22,b17,106,1,1,562,1,1.7793594306049823
27,22,w03,107,0,0,780,1,1.2820512820512822
27,22,b02,108,1,0,507,1,1.9723865877712032
27,22,b96,109,1,1,568,1,1.7605633802816902
27,22,w02,110,0,1,619,1,1.615508885298869
27,22,w11,111,0,0,546,1,1.8315018315018314
27,22,w07,112,0,1,517,1,1.9342359767891684
27,22,w08,113,0,1,660,1,1.5151515151515151
27,22,b14,114,1,0,611,1,1.6366612111292962
27,22,w06,115,0,0,755,1,1.3245033112582782
27,22,b98,116,1,1,521,1,1.9193857965451055
27,22,w01,117,0,1,581,1,1.721170395869191
27,22,b13,118,1,0,764,1,1.3089005235602094
26,23,b07,19,1,0,581,0,1.721170395869191
26,23,w99,20,0,1,594,1,1.6835016835016836
26,23,b90,21,1,0,625,1,1.6
26,23,b95,22,1,1,437,1,2.288329519450801
26,23,w92,23,0,1,661,1,1.51285930408472
26,23,w14,24,0,0,665,1,1.5037593984962405
26,23,b08,25,1,1,503,1,1.9880715705765408
26,23,w97,26,0,0,533,1,1.876172607879925
26,23,b91,27,1,1,450,1,2.2222222222222223
26,23,b92,28,1,0,717,1,1.394700139470014
26,23,w96,29,0,0,747,1,1.3386880856760375
26,23,b11,30,1,1,499,1,2.004008016032064
26,23,b97,31,1,1,591,1,1.6920473773265652
26,23,w92,32,0,0,588,1,1.7006802721088434
26,23,w02,33,0,1,511,1,1.9569471624266144
26,23,b98,35,1,1,434,1,2.304147465437788
26,23,b12,36,1,1,407,1,2.457002457002457
26,23,w05,37,0,0,622,1,1.607717041800643
26,23,b05,38,1,0,648,1,1.5432098765432098
26,23,w95,39,0,0,577,1,1.733102253032929
26,23,w03,40,0,0,738,1,1.3550135501355014
26,23,b16,41,1,1,519,1,1.9267822736030829
26,23,w14,42,0,1,365,1,2.73972602739726
26,23,w13,43,0,0,547,1,1.8281535648994516
26,23,w03,44,0,1,466,1,2.1459227467811157
26,23,w11,45,0,1,472,1,2.1186440677966103
26,23,b14,46,1,0,740,1,1.3513513513513513
26,23,w93,47,0,1,488,1,2.0491803278688523
26,23,w07,48,0,0,556,1,1.7985611510791366
26,23,b12,49,1,0,651,1,1.5360983102918586
26,23,b93,50,1,1,526,1,1.9011406844106464
26,23,w97,51,0,1,460,1,2.1739130434782608
26,23,w15,52,0,0,525,1,1.9047619047619047
26,23,w91,53,0,0,536,1,1.8656716417910448
26,23,w13,54,0,1,515,1,1.941747572815534
26,23,b94,55,1,1,450,1,2.2222222222222223
26,23,b04,56,1,1,495,1,2.0202020202020203
26,23,w96,57,0,1,467,1,2.1413276231263385
26,23,b93,58,1,0,598,1,1.6722408026755853
26,23,w99,59,0,0,643,1,1.5552099533437014
26,23,b96,60,1,1,572,1,1.7482517482517483
26,23,w17,61,0,0,616,1,1.6233766233766234
26,23,w07,62,0,1,612,1,1.6339869281045751
26,23,w04,63,0,1,459,1,2.178649237472767
26,23,b03,64,1,1,569,1,1.757469244288225
26,23,b99,65,1,0,632,1,1.5822784810126582
26,23,b94,66,1,0,637,1,1.5698587127158556
26,23,b98,67,1,0,644,1,1.5527950310559007
26,23,b05,68,1,1,494,1,2.0242914979757085
26,23,w11,69,0,0,611,1,1.6366612111292962
26,23,w19,70,0,1,474,0,2.109704641350211
26,23,b16,71,1,0,583,1,1.7152658662092624
26,23,b11,72,1,0,618,1,1.6181229773462784
26,23,w06,73,0,1,721,1,1.3869625520110958
26,23,w16,74,0,1,640,1,1.5625
26,23,w08,75,0,1,555,1,1.8018018018018018
26,23,w90,76,0,0,635,1,1.5748031496062993
26,23,b04,78,1,0,634,1,1.5772870662460567
26,23,b01,79,1,0,618,1,1.6181229773462784
26,23,b13,80,1,1,524,1,1.9083969465648856
26,23,b13,81,1,0,555,1,1.8018018018018018
26,23,w08,82,0,0,602,1,1.6611295681063123
26,23,w19,83,0,0,597,1,1.6750418760469012
26,23,b09,84,1,1,560,0,1.7857142857142858
26,23,w04,85,0,0,686,1,1.4577259475218658
26,23,b02,86,1,0,667,1,1.4992503748125936
26,23,w94,87,0,1,528,1,1.893939393939394
26,23,w16,88,0,0,600,1,1.6666666666666667
26,23,w94,89,0,0,562,1,1.7793594306049823
26,23,w95,90,0,1,835,1,1.1976047904191616
26,23,b90,91,1,1,633,1,1.5797788309636651
26,23,w98,92,0,0,704,1,1.4204545454545454
26,23,w05,93,0,1,514,1,1.9455252918287937
26,23,b03,94,1,0,552,1,1.8115942028985508
26,23,w90,95,0,1,483,1,2.070393374741201
26,23,w02,96,0,0,550,1,1.8181818181818181
26,23,w91,97,0,1,589,1,1.697792869269949
26,23,b01,98,1,1,455,1,2.197802197802198
26,23,w17,99,0,1,612,1,1.6339869281045751
26,23,w15,100,0,1,546,1,1.8315018315018314
26,23,b91,101,1,0,730,1,1.36986301369863
26,23,w01,102,0,1,613,1,1.6313213703099512
26,23,w98,103,0,1,494,1,2.0242914979757085
26,23,w93,104,0,0,638,1,1.567398119122257
26,23,w06,105,0,0,693,1,1.443001443001443
26,23,b92,106,1,1,515,1,1.941747572815534
26,23,b02,107,1,1,503,1,1.9880715705765408
26,23,b97,108,1,0,634,1,1.5772870662460567
26,23,b07,109,1,1,570,1,1.7543859649122806
26,23,b99,110,1,1,424,1,2.358490566037736
26,23,b96,111,1,0,569,1,1.757469244288225
26,23,b17,112,1,0,600,1,1.6666666666666667
26,23,b17,113,1,1,551,1,1.8148820326678765
26,23,b95,114,1,0,580,1,1.7241379310344827
26,23,b08,115,1,0,612,1,1.6339869281045751
26,23,b14,116,1,1,473,1,2.1141649048625792
26,23,b09,117,1,0,557,1,1.7953321364452424
26,23,b10,118,1,1,574,1,1.7421602787456445
32,20,b17,19,1,1,569,1,1.757469244288225
32,20,b93,20,1,0,606,1,1.6501650165016502
32,20,b98,21,1,0,717,1,1.394700139470014
32,20,b11,22,1,0,646,1,1.5479876160990713
32,20,w01,23,0,0,664,1,1.5060240963855422
32,20,w95,24,0,0,673,1,1.485884101040119
32,20,w17,25,0,0,599,1,1.669449081803005
32,20,w91,26,0,1,694,1,1.440922190201729
32,20,w13,27,0,0,539,1,1.8552875695732838
32,20,w19,28,0,1,502,1,1.9920318725099602
32,20,w17,29,0,1,628,1,1.5923566878980893
32,20,b13,30,1,0,691,1,1.447178002894356
32,20,b10,31,1,0,636,0,1.5723270440251573
32,20,w90,32,0,0,768,1,1.3020833333333333
32,20,b08,33,1,1,645,1,1.550387596899225
32,20,w15,34,0,1,437,1,2.288329519450801
32,20,w98,35,0,1,552,1,1.8115942028985508
32,20,w96,36,0,1,611,1,1.6366612111292962
32,20,b02,37,1,0,474,1,2.109704641350211
32,20,b95,38,1,0,609,1,1.6420361247947455
32,20,w99,39,0,1,476,1,2.100840336134454
32,20,w94,40,0,0,602,1,1.6611295681063123
32,20,b16,41,1,0,648,1,1.5432098765432098
32,20,b94,42,1,0,582,1,1.7182130584192439
32,20,w16,43,0,0,630,1,1.5873015873015872
32,20,b04,44,1,1,522,1,1.9157088122605364
32,20,w07,45,0,1,580,1,1.7241379310344827
32,20,w11,46,0,0,583,1,1.7152658662092624
32,20,w92,47,0,0,669,1,1.4947683109118086
32,20,b05,48,1,1,630,1,1.5873015873015872
32,20,b11,49,1,1,587,1,1.7035775127768313
32,20,b93,50,1,1,654,1,1.529051987767584
32,20,w08,51,0,0,595,1,1.680672268907563
32,20,b03,52,1,1,477,1,2.0964360587002098
32,20,w95,53,0,1,695,1,1.4388489208633093
32,20,b96,54,1,1,514,1,1.9455252918287937
32,20,b01,55,1,0,558,1,1.7921146953405018
32,20,b16,56,1,1,519,1,1.9267822736030829
32,20,w91,57,0,0,566,1,1.7667844522968197
32,20,w94,59,0,1,529,1,1.890359168241966
32,20,w16,60,0,1,576,1,1.7361111111111112
32,20,w04,61,0,0,503,1,1.9880715705765408
32,20,b12,62,1,1,432,1,2.314814814814815
32,20,w05,63,0,0,597,1,1.6750418760469012
32,20,w97,64,0,0,515,1,1.941747572815534
32,20,w14,65,0,1,440,1,2.272727272727273
32,20,b12,66,1,0,649,1,1.5408320493066257
32,20,b07,67,1,1,475,1,2.1052631578947367
32,20,b03,68,1,0,548,1,1.8248175182481752
32,20,w03,69,0,0,548,1,1.8248175182481752
32,20,b98,70,1,1,452,1,2.2123893805309733
32,20,w04,71,0,1,554,0,1.8050541516245486
32,20,w05,72,0,1,411,1,2.4330900243309004
32,20,w97,73,0,1,482,1,2.074688796680498
32,20,w19,74,0,0,624,1,1.6025641025641026
32,20,b92,75,1,0,593,1,1.6863406408094435
32,20,w03,76,0,1,607,1,1.6474464579901154
32,20,b07,77,1,0,684,1,1.4619883040935673
32,20,b04,78,1,0,625,1,1.6
32,20,b02,79,1,1,553,1,1.8083182640144666
32,20,b94,80,1,1,578,1,1.7301038062283738
32,20,w98,81,0,0,587,1,1.7035775127768313
32,20,b14,82,1,0,542,1,1.845018450184502
32,20,b09,83,1,0,494,1,2.0242914979757085
32,20,b90,84,1,0,526,1,1.9011406844106464
32,20,w01,85,0,1,565,1,1.7699115044247788
32,20,w90,86,0,1,434,1,2.304147465437788
32,20,b97,87,1,1,433,1,2.3094688221709005
32,20,w06,88,0,0,583,1,1.7152658662092624
32,20,b92,89,1,1,530,1,1.8867924528301887
32,20,w15,90,0,0,491,1,2.0366598778004072
32,20,b05,91,1,0,806,1,1.2406947890818858
32,20,w93,92,0,0,523,1,1.9120458891013383
32,20,w11,93,0,1,592,1,1.6891891891891893
32,20,b90,94,1,1,588,1,1.7006802721088434
32,20,w14,95,0,0,498,1,2.0080321285140563
32,20,b96,96,1,0,503,1,1.9880715705765408
32,20,w02,97,0,0,471,1,2.1231422505307855
32,20,b09,98,1,1,594,1,1.6835016835016836
32,20,w93,99,0,1,410,1,2.4390243902439024
32,20,w06,100,0,1,484,1,2.0661157024793386
32,20,b01,101,1,1,458,1,2.183406113537118
32,20,w08,102,0,1,447,1,2.237136465324385
32,20,w92,103,0,1,631,1,1.5847860538827259
32,20,b13,104,1,1,459,1,2.178649237472767
32,20,w13,105,0,1,544,1,1.838235294117647
32,20,b10,106,1,1,847,1,1.1806375442739079
32,20,w02,107,0,1,413,1,2.4213075060532687
32,20,w07,108,0,0,567,1,1.763668430335097
32,20,w96,109,0,0,668,1,1.4970059880239521
32,20,b08,110,1,0,647,1,1.545595054095827
32,20,w99,111,0,0,525,1,1.9047619047619047
32,20,b95,112,1,1,590,1,1.694915254237288
32,20,b91,113,1,0,585,1,1.7094017094017093
32,20,b17,114,1,0,530,1,1.8867924528301887
32,20,b14,115,1,1,520,1,1.9230769230769231
32,20,b99,116,1,1,438,1,2.2831050228310503
32,20,b99,117,1,0,513,1,1.949317738791423
32,20,b91,118,1,1,440,1,2.272727272727273
15,28,b93,19,1,1,468,1,2.1367521367521367
15,28,w97,20,0,1,481,1,2.079002079002079
15,28,w15,21,0,1,389,1,2.570694087403599
15,28,b16,22,1,1,468,1,2.1367521367521367
15,28,w13,23,0,1,536,1,1.8656716417910448
15,28,w06,24,0,1,570,1,1.7543859649122806
15,28,w14,25,0,0,578,1,1.7301038062283738
15,28,b17,26,1,1,561,1,1.7825311942959001
15,28,w91,27,0,1,644,1,1.5527950310559007
15,28,b11,28,1,0,711,1,1.4064697609001406
15,28,b93,29,1,0,636,1,1.5723270440251573
15,28,b99,30,1,1,427,1,2.34192037470726
15,28,b95,31,1,1,658,1,1.5197568389057752
15,28,w13,32,0,0,534,1,1.8726591760299625
15,28,w16,33,0,1,576,1,1.7361111111111112
15,28,w95,34,0,0,566,1,1.7667844522968197
15,28,b14,35,1,1,452,1,2.2123893805309733
15,28,b01,36,1,0,544,1,1.838235294117647
15,28,w90,37,0,1,403,1,2.4813895781637716
15,28,b91,38,1,1,422,1,2.3696682464454977
15,28,b16,39,1,0,570,1,1.7543859649122806
15,28,b10,40,1,1,528,1,1.893939393939394
15,28,w07,41,0,1,551,1,1.8148820326678765
15,28,w94,42,0,1,437,1,2.288329519450801
15,28,w19,43,0,0,619,1,1.615508885298869
15,28,b02,44,1,0,585,1,1.7094017094017093
15,28,w99,45,0,0,500,1,2.0
15,28,b95,46,1,0,541,1,1.8484288354898337
15,28,w15,47,0,0,682,1,1.466275659824047
15,28,b98,48,1,1,565,1,1.7699115044247788
15,28,w14,49,0,1,442,1,2.262443438914027
15,28,b01,50,1,1,584,0,1.7123287671232876
15,28,w01,51,0,0,685,1,1.4598540145985401
15,28,w01,52,0,1,592,1,1.6891891891891893
15,28,b96,53,1,0,731,1,1.3679890560875514
15,28,b05,54,1,0,666,1,1.5015015015015014
15,28,b12,55,1,0,826,1,1.2106537530266344
15,28,b14,56,1,0,643,1,1.5552099533437014
15,28,b11,57,1,1,521,1,1.9193857965451055
15,28,b17,58,1,0,614,1,1.6286644951140066
15,28,b98,59,1,0,662,1,1.5105740181268883
15,28,b97,60,1,0,745,1,1.342281879194631
15,28,w03,61,0,1,559,1,1.7889087656529516
15,28,w04,62,0,0,509,1,1.9646365422396856
15,28,b09,63,1,1,692,1,1.4450867052023122
15,28,w06,64,0,0,566,0,1.7667844522968197
15,28,w17,65,0,1,682,1,1.466275659824047
15,28,w93,66,0,0,576,1,1.7361111111111112
15,28,b07,67,1,0,765,1,1.3071895424836601
15,28,b02,68,1,1,697,1,1.4347202295552368
15,28,w05,69,0,1,500,1,2.0
15,28,b90,70,1,0,494,1,2.0242914979757085
15,28,w92,71,0,0,489,1,2.044989775051125
15,28,w93,72,0,1,474,1,2.109704641350211
15,28,b99,73,1,0,553,1,1.8083182640144666
15,28,b13,74,1,0,569,1,1.757469244288225
15,28,b12,75,1,1,512,1,1.953125
15,28,w97,76,0,0,568,1,1.7605633802816902
15,28,b08,77,1,1,533,1,1.876172607879925
15,28,w96,78,0,1,660,1,1.5151515151515151
15,28,b94,79,1,0,641,1,1.5600624024960998
15,28,w91,80,0,0,548,1,1.8248175182481752
15,28,w94,81,0,0,581,1,1.721170395869191
15,28,b94,82,1,1,530,1,1.8867924528301887
15,28,b08,83,1,0,593,1,1.6863406408094435
15,28,b92,84,1,0,624,1,1.6025641025641026
15,28,b97,85,1,1,491,1,2.0366598778004072
15,28,w05,86,0,0,617,1,1.6207455429497568
15,28,b03,87,1,1,462,1,2.1645021645021645
15,28,b92,88,1,1,605,1,1.6528925619834711
15,28,w19,89,0,1,464,1,2.1551724137931036
15,28,b04,90,1,1,624,1,1.6025641025641026
15,28,b96,91,1,1,450,1,2.2222222222222223
15,28,b07,92,1,1,402,1,2.487562189054726
15,28,b04,93,1,0,692,1,1.4450867052023122
15,28,b90,94,1,1,668,1,1.4970059880239521
15,28,w08,95,0,1,575,1,1.7391304347826086
15,28,w98,96,0,0,570,1,1.7543859649122806
15,28,w90,97,0,0,644,1,1.5527950310559007
15,28,b05,98,1,1,554,1,1.8050541516245486
15,28,w95,99,0,1,469,0,2.1321961620469083
15,28,w03,100,0,0,744,1,1.3440860215053763
15,28,b13,101,1,1,523,1,1.9120458891013383
15,28,b03,102,1,0,575,1,1.7391304347826086
15,28,w07,103,0,0,571,1,1.7513134851138354
15,28,b10,104,1,0,752,1,1.3297872340425532
15,28,b09,105,1,0,543,1,1.8416206261510129
15,28,w17,107,0,0,602,1,1.6611295681063123
15,28,w98,108,0,1,505,1,1.9801980198019802
15,28,w11,109,0,0,493,1,2.028397565922921
15,28,w08,110,0,0,582,1,1.7182130584192439
15,28,w11,111,0,1,588,1,1.7006802721088434
15,28,w16,112,0,0,532,1,1.8796992481203008
15,28,w02,113,0,1,524,1,1.9083969465648856
15,28,w04,114,0,1,485,1,2.0618556701030926
15,28,w96,115,0,0,553,1,1.8083182640144666
15,28,w92,116,0,1,524,1,1.9083969465648856
15,28,w99,117,0,1,487,1,2.0533880903490758
15,28,w02,118,0,0,498,1,2.0080321285140563
36,18,b10,19,1,0,732,1,1.366120218579235
36,18,w93,20,0,0,690,1,1.4492753623188406
36,18,b02,21,1,1,525,1,1.9047619047619047
36,18,w19,22,0,1,589,1,1.697792869269949
36,18,b92,23,1,1,623,0,1.6051364365971108
36,18,w04,25,0,1,565,1,1.7699115044247788
36,18,b01,26,1,1,566,1,1.7667844522968197
36,18,w97,27,0,0,649,1,1.5408320493066257
36,18,b14,28,1,1,532,1,1.8796992481203008
36,18,w16,29,0,0,659,1,1.5174506828528074
36,18,b17,30,1,0,733,1,1.364256480218281
36,18,b11,31,1,0,569,1,1.757469244288225
36,18,b96,32,1,0,454,1,2.202643171806167
36,18,b08,33,1,1,512,1,1.953125
36,18,b95,34,1,1,485,1,2.0618556701030926
36,18,b09,35,1,1,620,1,1.6129032258064515
36,18,b96,36,1,1,565,1,1.7699115044247788
36,18,b91,37,1,1,730,1,1.36986301369863
36,18,w92,38,0,0,708,1,1.4124293785310735
36,18,w15,39,0,0,626,1,1.597444089456869
36,18,w91,40,0,1,690,1,1.4492753623188406
36,18,w07,41,0,0,656,1,1.524390243902439
36,18,w04,42,0,0,632,1,1.5822784810126582
36,18,b90,43,1,0,621,1,1.6103059581320451
36,18,w01,44,0,0,618,1,1.6181229773462784
36,18,b13,45,1,1,659,1,1.5174506828528074
36,18,w17,46,0,1,637,1,1.5698587127158556
36,18,w06,47,0,1,621,1,1.6103059581320451
36,18,b91,48,1,0,702,1,1.4245014245014245
36,18,b92,49,1,0,658,1,1.5197568389057752
36,18,b03,50,1,1,530,1,1.8867924528301887
36,18,w95,51,0,1,645,1,1.550387596899225
36,18,w05,53,0,1,495,1,2.0202020202020203
36,18,b02,54,1,0,594,1,1.6835016835016836
36,18,w99,55,0,1,624,1,1.6025641025641026
36,18,w03,56,0,1,609,1,1.6420361247947455
36,18,w93,57,0,1,487,1,2.0533880903490758
36,18,b93,58,1,0,597,1,1.6750418760469012
36,18,w90,59,0,1,661,1,1.51285930408472
36,18,b01,60,1,0,520,1,1.9230769230769231
36,18,w98,61,0,1,470,1,2.127659574468085
36,18,w15,62,0,1,465,1,2.150537634408602
36,18,b97,63,1,1,458,1,2.183406113537118
36,18,b13,64,1,0,695,1,1.4388489208633093
36,18,b04,65,1,0,530,1,1.8867924528301887
36,18,b09,66,1,0,535,1,1.8691588785046729
36,18,w11,67,0,1,471,1,2.1231422505307855
36,18,w08,68,0,1,542,1,1.845018450184502
36,18,b16,69,1,0,509,1,1.9646365422396856
36,18,b98,70,1,1,512,1,1.953125
36,18,w11,71,0,0,577,1,1.733102253032929
36,18,w16,72,0,1,615,1,1.6260162601626016
36,18,b07,73,1,1,528,1,1.893939393939394
36,18,b16,74,1,1,505,1,1.9801980198019802
36,18,w97,75,0,1,502,1,1.9920318725099602
36,18,b93,76,1,1,442,1,2.262443438914027
36,18,b97,77,1,0,765,1,1.3071895424836601
36,18,b95,78,1,0,658,1,1.5197568389057752
36,18,b04,79,1,1,509,1,1.9646365422396856
36,18,b99,80,1,0,568,1,1.7605633802816902
36,18,w99,81,0,0,686,1,1.4577259475218658
36,18,w02,82,0,1,611,1,1.6366612111292962
36,18,w02,83,0,0,540,1,1.8518518518518519
36,18,b99,84,1,1,523,1,1.9120458891013383
36,18,w17,85,0,0,631,1,1.5847860538827259
36,18,b98,86,1,0,739,1,1.3531799729364005
36,18,b05,87,1,1,633,1,1.5797788309636651
36,18,w91,88,0,0,564,1,1.7730496453900708
36,18,w94,89,0,1,592,1,1.6891891891891893
36,18,b94,90,1,0,554,1,1.8050541516245486
36,18,w01,91,0,1,619,1,1.615508885298869
36,18,b07,92,1,0,736,1,1.358695652173913
36,18,w06,94,0,0,713,1,1.402524544179523
36,18,b17,95,1,1,631,1,1.5847860538827259
36,18,w13,96,0,0,560,1,1.7857142857142858
36,18,b10,97,1,1,721,1,1.3869625520110958
36,18,b11,98,1,1,641,1,1.5600624024960998
36,18,w14,99,0,0,559,1,1.7889087656529516
36,18,w92,100,0,1,815,1,1.2269938650306749
36,18,w03,101,0,0,542,0,1.845018450184502
36,18,b14,102,1,0,638,1,1.567398119122257
36,18,b94,103,1,1,562,1,1.7793594306049823
36,18,w90,104,0,0,672,1,1.4880952380952381
36,18,w95,106,0,0,548,1,1.8248175182481752
36,18,b12,107,1,1,520,1,1.9230769230769231
36,18,w96,108,0,1,550,1,1.8181818181818181
36,18,w98,109,0,0,593,1,1.6863406408094435
36,18,w08,110,0,0,603,1,1.658374792703151
36,18,w05,111,0,0,623,1,1.6051364365971108
36,18,b90,112,1,1,713,1,1.402524544179523
36,18,w07,113,0,1,606,1,1.6501650165016502
36,18,w13,114,0,1,591,1,1.6920473773265652
36,18,w19,115,0,0,645,1,1.550387596899225
36,18,w14,116,0,1,506,1,1.976284584980237
36,18,b03,117,1,0,548,1,1.8248175182481752
36,18,b05,118,1,0,574,1,1.7421602787456445
22,25,b98,19,1,0,594,1,1.6835016835016836
22,25,w90,20,0,1,525,1,1.9047619047619047
22,25,w94,21,0,1,572,1,1.7482517482517483
22,25,b12,22,1,1,503,1,1.9880715705765408
22,25,w04,23,0,1,663,1,1.5082956259426847
22,25,b03,24,1,1,696,1,1.4367816091954022
22,25,b93,25,1,1,602,1,1.6611295681063123
22,25,w01,26,0,1,600,1,1.6666666666666667
22,25,w98,27,0,0,678,1,1.4749262536873156
22,25,b04,28,1,0,647,1,1.545595054095827
22,25,w06,29,0,0,626,1,1.597444089456869
22,25,b90,30,1,1,550,1,1.8181818181818181
22,25,w02,31,0,1,450,1,2.2222222222222223
22,25,w14,32,0,1,490,1,2.0408163265306123
22,25,b11,33,1,0,586,1,1.7064846416382253
22,25,b09,34,1,0,658,1,1.5197568389057752
22,25,w07,35,0,0,602,1,1.6611295681063123
22,25,b91,36,1,1,578,1,1.7301038062283738
22,25,b92,37,1,1,704,1,1.4204545454545454
22,25,b07,38,1,0,756,1,1.3227513227513228
22,25,b94,39,1,1,512,1,1.953125
22,25,w03,40,0,0,653,1,1.5313935681470139
22,25,b91,41,1,0,592,1,1.6891891891891893
22,25,b17,42,1,0,649,1,1.5408320493066257
22,25,w01,43,0,0,628,1,1.5923566878980893
22,25,b99,44,1,0,577,1,1.733102253032929
22,25,w15,45,0,0,519,1,1.9267822736030829
22,25,b05,46,1,1,573,1,1.7452006980802792
22,25,w02,48,0,0,553,1,1.8083182640144666
22,25,w11,49,0,0,639,1,1.5649452269170578
22,25,b95,50,1,1,505,1,1.9801980198019802
22,25,w11,51,0,1,520,1,1.9230769230769231
22,25,b17,52,1,1,668,1,1.4970059880239521
22,25,b96,53,1,1,553,1,1.8083182640144666
22,25,w90,54,0,0,691,1,1.447178002894356
22,25,w19,55,0,1,568,1,1.7605633802816902
22,25,w08,56,0,1,742,1,1.3477088948787062
22,25,w91,57,0,1,721,1,1.3869625520110958
22,25,b97,58,1,1,588,1,1.7006802721088434
22,25,b95,59,1,0,631,1,1.5847860538827259
22,25,b12,60,1,0,755,1,1.3245033112582782
22,25,b16,61,1,1,551,1,1.8148820326678765
22,25,w07,62,0,1,537,1,1.86219739292365
22,25,b96,63,1,0,523,1,1.9120458891013383
22,25,w03,64,0,1,565,1,1.7699115044247788
22,25,w04,65,0,0,598,1,1.6722408026755853
22,25,w17,67,0,0,621,1,1.6103059581320451
22,25,b13,68,1,1,433,1,2.3094688221709005
22,25,b93,69,1,0,600,1,1.6666666666666667
22,25,b02,70,1,1,543,1,1.8416206261510129
22,25,b05,71,1,0,583,1,1.7152658662092624
22,25,b92,72,1,0,681,1,1.4684287812041117
22,25,w97,73,0,0,714,1,1.4005602240896358
22,25,b14,74,1,1,571,1,1.7513134851138354
22,25,b01,75,1,0,494,1,2.0242914979757085
22,25,b03,76,1,0,616,1,1.6233766233766234
22,25,b90,77,1,0,521,1,1.9193857965451055
22,25,b10,78,1,1,722,1,1.3850415512465375
22,25,w93,79,0,0,572,1,1.7482517482517483
22,25,b07,80,1,1,550,1,1.8181818181818181
22,25,w17,81,0,1,765,1,1.3071895424836601
22,25,w97,82,0,1,651,1,1.5360983102918586
22,25,b97,83,1,0,608,1,1.644736842105263
22,25,b04,84,1,1,604,1,1.6556291390728477
22,25,w05,85,0,1,479,1,2.0876826722338206
22,25,w08,86,0,0,738,1,1.3550135501355014
22,25,w13,87,0,0,632,1,1.5822784810126582
22,25,w95,88,0,1,717,1,1.394700139470014
22,25,b11,89,1,1,584,1,1.7123287671232876
22,25,w19,90,0,0,627,1,1.594896331738437
22,25,w06,91,0,1,709,1,1.4104372355430184
22,25,w93,92,0,1,612,1,1.6339869281045751
22,25,b02,93,1,0,551,1,1.8148820326678765
22,25,b01,94,1,1,544,1,1.838235294117647
22,25,w16,95,0,0,590,1,1.694915254237288
22,25,b09,96,1,1,674,1,1.4836795252225519
22,25,w95,97,0,0,536,1,1.8656716417910448
22,25,b94,98,1,0,686,1,1.4577259475218658
22,25,w96,99,0,1,610,1,1.639344262295082
22,25,b08,100,1,0,683,1,1.4641288433382138
22,25,b98,101,1,1,530,1,1.8867924528301887
22,25,b10,102,1,0,715,1,1.3986013986013985
22,25,w92,103,0,0,627,1,1.594896331738437
22,25,b08,104,1,1,539,1,1.8552875695732838
22,25,b14,105,1,0,659,1,1.5174506828528074
22,25,w05,107,0,0,560,1,1.7857142857142858
22,25,b16,108,1,0,545,1,1.834862385321101
22,25,b99,109,1,1,399,1,2.506265664160401
22,25,w99,110,0,1,696,1,1.4367816091954022
22,25,w14,111,0,0,578,1,1.7301038062283738
22,25,w16,112,0,1,622,1,1.607717041800643
22,25,w91,113,0,0,483,1,2.070393374741201
22,25,w15,114,0,1,501,1,1.996007984031936
22,25,w99,115,0,0,611,1,1.6366612111292962
22,25,w13,116,0,1,584,1,1.7123287671232876
22,25,w98,117,0,1,617,1,1.6207455429497568
22,25,w94,118,0,0,528,1,1.893939393939394
29,21,w11,19,0,1,425,1,2.3529411764705883
29,21,w06,20,0,1,492,1,2.032520325203252
29,21,w06,21,0,0,812,1,1.2315270935960592
29,21,w93,22,0,0,584,1,1.7123287671232876
29,21,b03,23,1,0,584,1,1.7123287671232876
29,21,b16,24,1,1,533,1,1.876172607879925
29,21,w17,25,0,1,621,1,1.6103059581320451
29,21,b99,26,1,0,657,1,1.5220700152207
29,21,w99,27,0,1,470,1,2.127659574468085
29,21,b90,28,1,0,604,1,1.6556291390728477
29,21,w94,29,0,1,449,1,2.2271714922048997
29,21,w13,30,0,0,563,1,1.7761989342806395
29,21,b01,31,1,0,543,1,1.8416206261510129
29,21,w19,32,0,0,683,1,1.4641288433382138
29,21,w01,33,0,0,561,1,1.7825311942959001
29,21,w04,34,0,0,453,1,2.207505518763797
29,21,b03,35,1,1,450,1,2.2222222222222223
29,21,b09,36,1,1,637,1,1.5698587127158556
29,21,w14,37,0,0,626,1,1.597444089456869
